train_pred,train_truth
1.22,1.22
1.46,1.46
1.98,1.98
1.32,1.32
2.07,2.07
1.39,1.39
1.38,1.38
1.42,1.42
0.56,0.56
1.14,1.14
1.17,1.17
1.63,1.63
1.66,1.66
1.45,1.45
1.04,1.04
0.88,0.88
1.74,1.74
1.61,1.61
1.87,1.87
1.99,1.99
1.89,1.89
1.49,1.49
1.43,1.43
1.76,1.76
1.55,1.55
1.28,1.28
1.66,1.66
1.46,1.46
1.04,1.04
1.34,1.34
1.7,1.7
1.14,1.14
1.9,1.9
1.74,1.74
1.28,1.28
1.48,1.48
1.52,1.52
1.87,1.87
1.19,1.19
1.82,1.82
1.81,1.81
1.12,1.12
1.29,1.29
1.39,1.39
1.83,1.83
1.65,1.65
1.64,1.64
1.55,1.55
1.79,1.79
1.23,1.23
2.12,2.12
1.83,1.83
1.23,1.23
0.74,0.74
1.58,1.58
1.44,1.44
1.15,1.15
1.73,1.73
1.64,1.64
1.8,1.8
1.89,1.89
1.19,1.19
1.51,1.51
1.74,1.74
1.75,1.75
1.7,1.7
1.94,1.94
1.63,1.63
1.15,1.15
1.87,1.87
1.78,1.78
1.29,1.29
1.69,1.69
1.19,1.19
0.91,0.91
1.2,1.2
1.68,1.68
1.7,1.7
1.13,1.13
1.57,1.57
1.5,1.5
1.82,1.82
1.19,1.19
1.04,1.04
1.87,1.87
1.13,1.13
1.34,1.34
1.33,1.33
1.51,1.51
1.25,1.25
1.87,1.87
1.17,1.17
1.12,1.12
1.17,1.17
1.38,1.38
1.17,1.17
1.74,1.74
1.79,1.79
1.57,1.57
1.35,1.35
0.56,0.56
0.88,0.88
1.12,1.12
1.57,1.57
2.54,2.54
1.09,1.09
0.88,0.88
1.34,1.34
1.73,1.73
1.17,1.17
1.04,1.04
1.58,1.58
1.45,1.45
1.09,1.09
1.96,1.96
1.85,1.85
1.85,1.85
1.38,1.38
1.27,1.27
1.66,1.66
1.54,1.54
1.54,1.54
1.3,1.3
1.17,1.17
1.73,1.73
1.69,1.69
1.12,1.12
0.88,0.88
0.91,0.91
1.2,1.2
1.74,1.74
1.3,1.3
1.82,1.82
1.3,1.3
0.74,0.74
