train_pred,train_truth
1.4504083,1.45
0.88154036,0.88
1.0344661,1.03
1.3916343,1.39
1.1619718,1.16
1.5387001,1.54
1.9364142,1.94
1.4015678,1.4
1.2572747,1.26
1.5808239,1.58
1.6596408,1.66
1.0597949,1.06
1.2390574,1.24
1.0822766,1.08
1.7073808,1.71
1.4653199,1.47
1.7757062,1.78
1.1702596,1.17
1.4336492,1.43
1.1702478,1.17
1.6455507,1.65
0.6917174,0.69
1.0392456,1.04
0.88154036,0.88
1.1802348,1.18
1.150212,1.15
1.047262,1.05
1.0727355,1.07
1.9546353,1.96
1.8955665,1.9
1.6919934,1.7
1.6909921,1.69
0.9840838,0.98
1.4498181,1.45
0.95791316,0.96
1.6242774,1.63
0.68046534,0.68
1.3980337,1.4
1.5050424,1.51
1.4345812,1.44
1.7415415,1.74
1.252097,1.25
0.93745285,0.94
1.2996707,1.32
1.984577,1.98
1.8381892,1.84
1.5323946,1.54
1.3911067,1.39
0.5209075,0.52
1.4477689,1.45
1.4502907,1.45
1.1702478,1.17
1.6793889,1.68
0.79845285,0.8
1.7195884,1.72
1.7840468,1.78
1.0392456,1.04
1.4370242,1.43
1.3738279,1.38
1.0808448,1.08
1.6877073,1.69
1.0727355,1.07
1.7416688,1.74
1.1967604,1.19
1.6117533,1.61
1.3963315,1.4
0.8901104,0.89
1.6989478,1.7
1.6699779,1.67
1.8508923,1.85
1.737775,1.74
1.5469583,1.55
1.3529549,1.35
1.5776983,1.58
1.2142156,1.21
0.79845285,0.8
1.3904691,1.39
0.909213,0.91
0.7731485,0.77
1.0694251,1.07
0.90940946,0.91
1.1820278,1.18
1.231385,1.23
1.3298562,1.33
1.5886047,1.59
1.6603884,1.66
1.5064472,1.51
1.3415217,1.34
0.649632,0.65
0.9995313,1.0
1.1820278,1.18
1.1967258,1.2
1.3102827,1.31
0.74994004,0.75
1.8438574,1.85
0.6302081,0.63
0.5596553,0.56
0.6917174,0.69
1.7145329,1.72
0.649632,0.65
1.5546979,1.55
1.5280638,1.52
1.4434947,1.43
1.4200426,1.42
1.3911624,1.39
1.7428677,1.74
1.5272777,1.52
0.60047466,0.6
1.1303184,1.13
1.8898724,1.89
1.1606653,1.16
1.1196209,1.12
1.9897187,1.99
0.9187859,0.92
1.7699474,1.77
1.047262,1.05
1.4563631,1.45
1.2803528,1.28
1.2239349,1.22
1.5472189,1.55
1.2959907,1.29
1.1702596,1.17
1.6940134,1.69
1.3039379,1.3
0.97981393,0.98
1.633745,1.64
0.90940946,0.91
0.7074495,0.71
1.4834658,1.48
1.0694251,1.07
1.3298305,1.33
0.6400966,0.64
1.3557673,1.36
1.5036561,1.51
1.8685513,1.87
0.6302081,0.63
1.2003478,1.2
0.9065565,0.91
1.387261,1.38
1.8389351,1.83
0.909213,0.91
1.0597949,1.06
1.0808448,1.08
1.7150648,1.71
1.8314002,1.83
0.95791316,0.96
1.745214,1.75
1.496444,1.5
1.6407235,1.64
1.5853816,1.58
1.5030823,1.5
0.60047466,0.6
1.1202499,1.12
1.3137556,1.33
1.5804017,1.58
1.5906475,1.59
1.1196209,1.12
1.7355613,1.74
1.2812102,1.28
0.8901104,0.89
1.4278897,1.43
1.5703003,1.57
1.5486228,1.54
0.4595686,0.46
1.3600607,1.36
1.821918,1.82
1.5008552,1.5
0.74994004,0.75
1.6249818,1.63
1.1967604,1.19
0.82006884,0.82
1.5000699,1.5
0.8736431,0.87
1.3402909,1.34
1.5167035,1.51
1.2597237,1.26
1.3174729,1.32
1.887713,1.89
1.6421582,1.64
1.1014682,1.1
0.9065565,0.91
1.3215841,1.32
1.3592682,1.36
1.1990707,1.21
1.3744777,1.38
1.622806,1.63
1.2321529,1.23
1.3935183,1.4
1.2782738,1.28
1.1700375,1.17
1.3088458,1.31
1.6091995,1.61
1.5265987,1.52
1.8734294,1.87
1.1606653,1.16
1.1802348,1.18
1.289021,1.29
0.9995313,1.0
1.320933,1.32
1.170816,1.17
0.9840838,0.98
1.1303184,1.13
1.18581,1.2
1.421682,1.42
1.0344661,1.03
1.2544633,1.25
0.5199486,0.52
1.0901846,1.09
0.58053905,0.58
1.1396499,1.14
1.800206,1.8
1.8330375,1.82
0.4595686,0.46
0.5199486,0.52
1.0822766,1.08
1.2631298,1.27
1.3789382,1.38
1.739152,1.74
1.1396499,1.14
1.1619718,1.16
0.68046534,0.68
1.7983507,1.8
1.2723788,1.27
1.5610914,1.56
1.1917626,1.19
1.6907494,1.69
2.117163,2.12
1.1014682,1.1
1.188783,1.19
1.2672931,1.27
0.6400966,0.64
0.9187859,0.92
0.82006884,0.82
1.546128,1.54
