train_pred,train_truth
1.4306124,1.45
1.0220823,0.88
1.0230247,1.03
1.3456022,1.39
1.1967815,1.16
1.5789357,1.54
1.8774339,1.94
1.4129833,1.4
1.2300705,1.26
1.5679033,1.58
1.6822698,1.66
1.0896467,1.06
1.2158438,1.24
1.1397111,1.08
1.6673355,1.71
1.463455,1.47
1.7145165,1.78
1.1930779,1.17
1.435235,1.43
1.1675152,1.17
1.6331202,1.65
0.6491349,0.69
1.0640668,1.04
1.0220823,0.88
1.1725056,1.18
1.1636716,1.15
1.0526239,1.05
1.1158205,1.07
1.8346714,1.96
1.8575573,1.9
1.6706177,1.7
1.6998198,1.69
1.0454453,0.98
1.3447988,1.45
0.991621,0.96
1.6960071,1.63
0.6974993,0.68
1.4900781,1.4
1.4359026,1.51
1.481189,1.44
1.7468314,1.74
1.2316828,1.25
0.95023656,0.94
1.2083439,1.32
1.9886264,1.98
1.7342682,1.84
1.4553689,1.54
1.4278668,1.39
0.52091485,0.52
1.3395959,1.45
1.5489484,1.45
1.1675152,1.17
1.6939733,1.68
0.81283283,0.8
1.6640849,1.72
1.6954713,1.78
1.0640668,1.04
1.3649247,1.43
1.3713409,1.38
0.95937485,1.08
1.6738969,1.69
1.1158205,1.07
1.7617894,1.74
1.2687386,1.19
1.6137187,1.61
1.3779573,1.4
0.9201417,0.89
1.7229925,1.7
1.6283275,1.67
1.8440163,1.85
1.7640628,1.74
1.4420803,1.55
1.2748476,1.35
1.6033288,1.58
1.2795575,1.21
0.81283283,0.8
1.3029338,1.39
0.99554014,0.91
0.8257397,0.77
1.011319,1.07
0.9973949,0.91
1.0674279,1.18
1.1868246,1.23
1.2158438,1.33
1.6459765,1.59
1.6916592,1.66
1.5499165,1.51
1.4278668,1.34
0.67712337,0.65
1.0923693,1.0
1.0674279,1.18
1.2042466,1.2
1.2261486,1.31
0.75946635,0.75
1.826913,1.85
0.6633441,0.63
0.556973,0.56
0.6491349,0.69
1.585031,1.72
0.67712337,0.65
1.5836108,1.55
1.5012009,1.52
1.4190392,1.43
1.4954162,1.42
1.4837315,1.39
1.7786571,1.74
1.5961444,1.52
0.631491,0.6
1.2369748,1.13
1.7022465,1.89
1.1386243,1.16
1.1156666,1.12
1.7543874,1.99
0.9582217,0.92
1.7642385,1.77
1.0526239,1.05
1.6023304,1.45
1.2147816,1.28
1.2166412,1.22
1.6559482,1.55
1.3172039,1.29
1.1930779,1.17
1.7388823,1.69
1.3519018,1.3
0.97166294,0.98
1.7000854,1.64
0.9973949,0.91
0.66909295,0.71
1.4785407,1.48
1.011319,1.07
1.1794769,1.33
0.6566243,0.64
1.1472147,1.36
1.4896402,1.51
1.8886783,1.87
0.6633441,0.63
1.2228543,1.2
0.88117045,0.91
1.4420893,1.38
1.8458196,1.83
0.99554014,0.91
1.0896467,1.06
0.95937485,1.08
1.7457682,1.71
1.7764262,1.83
0.991621,0.96
1.7229925,1.75
1.481189,1.5
1.642738,1.64
1.6160266,1.58
1.4773006,1.5
0.631491,0.6
1.1651284,1.12
1.3625268,1.33
1.5789357,1.58
1.5896739,1.59
1.1156666,1.12
1.7155118,1.74
1.3489712,1.28
0.9201417,0.89
1.4174279,1.43
1.5842162,1.57
1.5449913,1.54
0.46360505,0.46
1.3815666,1.36
1.820272,1.82
1.5961049,1.5
0.75946635,0.75
1.5412562,1.63
1.2687386,1.19
0.9483255,0.82
1.6134273,1.5
0.90112853,0.87
1.3988476,1.34
1.6018393,1.51
1.1837658,1.26
1.2879591,1.32
1.896792,1.89
1.6132113,1.64
1.1002579,1.1
0.88117045,0.91
1.419629,1.32
1.3054975,1.36
1.1730462,1.21
1.3157347,1.38
1.6036302,1.63
1.2146982,1.23
1.4795017,1.4
1.2107819,1.28
1.1631119,1.17
1.2919565,1.31
1.5108104,1.61
1.4689099,1.52
1.8405988,1.87
1.1386243,1.16
1.1725056,1.18
1.3133228,1.29
1.0923693,1.0
1.271093,1.32
1.1697391,1.17
1.0454453,0.98
1.2369748,1.13
1.2379794,1.2
1.3878224,1.42
1.0230247,1.03
1.209971,1.25
0.62141585,0.52
1.1234233,1.09
0.5707911,0.58
1.1525476,1.14
1.806731,1.8
1.8391801,1.82
0.46360505,0.46
0.62141585,0.52
1.1397111,1.08
1.2194517,1.27
1.2781757,1.38
1.7019708,1.74
1.1525476,1.14
1.1967815,1.16
0.6974993,0.68
1.7150618,1.8
1.2552866,1.27
1.5384133,1.56
1.3605441,1.19
1.6884428,1.69
1.9200994,2.12
1.1002579,1.1
1.1697391,1.19
1.1905607,1.27
0.6566243,0.64
0.9582217,0.92
0.9483255,0.82
1.5897878,1.54
1.598999,1.63
1.4901987,1.48
1.1636716,1.15
1.5218021,1.63
1.7617894,1.82
1.7229925,1.7
0.8257397,0.77
1.1631119,1.17
1.7322272,1.72
1.5664178,1.6
1.3605441,1.19
1.6933331,1.73
1.6701356,1.63
1.696235,1.81
1.1819199,1.25
1.2889088,1.28
1.642738,1.66
1.6369376,1.57
0.60413134,0.52
0.90112853,0.87
1.6781182,1.64
1.2300705,1.3
1.6737192,1.7
1.1234233,1.09
0.52091485,0.52
1.5425174,1.55
0.556973,0.56
1.1697391,1.17
1.3779573,1.49
0.5707911,0.58
1.449914,1.42
1.5776306,1.46
1.7416978,1.82
1.6360176,1.62
1.5080307,1.49
1.6947451,1.59
1.1697391,1.19
0.97166294,0.98
1.5789357,1.55
1.2920136,1.48
1.4278668,1.45
1.0878874,1.07
0.95023656,0.94
1.5863817,1.66
1.2064425,1.29
1.0878874,1.07
1.8030252,2.07
1.5703326,1.45
1.8001672,1.79
1.1651284,1.12
1.6886822,1.73
1.8192561,1.79
0.60413134,0.52
1.3589393,1.38
0.66909295,0.71
1.7410594,1.78
