train_pred,train_truth
1.51,1.51
0.46,0.46
1.43,1.43
1.78,1.78
1.7,1.7
1.58,1.58
1.19,1.19
1.59,1.59
1.77,1.77
1.28,1.28
0.75,0.75
0.8,0.8
1.57,1.57
1.85,1.85
0.6,0.6
2.12,2.12
1.8,1.8
1.38,1.38
1.52,1.52
1.61,1.61
1.75,1.75
1.46,1.46
1.25,1.25
1.42,1.42
1.66,1.66
1.24,1.24
1.17,1.17
1.25,1.25
1.9,1.9
1.28,1.28
1.62,1.62
1.61,1.61
1.44,1.44
1.13,1.13
1.73,1.73
1.49,1.49
1.81,1.81
0.98,0.98
1.36,1.36
1.54,1.54
1.32,1.32
0.56,0.56
1.5,1.5
1.39,1.39
1.71,1.71
0.98,0.98
1.19,1.19
1.47,1.47
1.63,1.63
1.66,1.66
1.76,1.76
1.18,1.18
1.82,1.82
1.1,1.1
1.94,1.94
1.64,1.64
0.52,0.52
1.79,1.79
1.17,1.17
0.65,0.65
1.51,1.51
1.36,1.36
1.25,1.25
1.4,1.4
1.45,1.45
1.87,1.87
1.55,1.55
0.64,0.64
1.14,1.14
0.85,0.85
1.8,1.8
1.34,1.34
0.56,0.56
1.45,1.45
1.08,1.08
1.34,1.34
1.7,1.7
1.74,1.74
1.06,1.06
1.03,1.03
0.94,0.94
1.69,1.69
1.3,1.3
0.92,0.92
0.69,0.69
1.46,1.46
1.78,1.78
1.31,1.31
0.65,0.65
1.5,1.5
1.38,1.38
1.63,1.63
1.67,1.67
1.39,1.39
1.74,1.74
0.85,0.85
1.43,1.43
1.33,1.33
0.92,0.92
1.45,1.45
0.8,0.8
1.64,1.64
1.36,1.36
1.93,1.93
1.29,1.29
1.96,1.96
1.32,1.32
1.74,1.74
1.73,1.73
0.56,0.56
1.55,1.55
0.91,0.91
0.88,0.88
1.27,1.27
1.89,1.89
1.45,1.45
1.99,1.99
1.31,1.31
1.54,1.54
1.27,1.27
1.66,1.66
1.24,1.24
1.2,1.2
1.52,1.52
1.72,1.72
1.68,1.68
0.46,0.46
1.54,1.54
1.84,1.84
1.96,1.96
1.65,1.65
1.69,1.69
1.52,1.52
1.66,1.66
1.28,1.28
1.21,1.21
1.64,1.64
1.87,1.87
1.04,1.04
1.69,1.69
0.91,0.91
1.78,1.78
0.84,0.84
1.58,1.58
1.05,1.05
1.7,1.7
0.82,0.82
1.42,1.42
1.38,1.38
1.38,1.38
1.3,1.3
0.94,0.94
1.17,1.17
1.85,1.85
1.29,1.29
1.04,1.04
1.33,1.33
1.59,1.59
0.84,0.84
1.58,1.58
1.64,1.64
1.83,1.83
1.71,1.71
0.82,0.82
1.12,1.12
1.11,1.11
1.54,1.54
1.63,1.63
0.52,0.52
1.45,1.45
1.82,1.82
1.58,1.58
1.55,1.55
1.79,1.79
1.79,1.79
0.88,0.88
1.38,1.38
1.15,1.15
1.82,1.82
0.63,0.63
1.28,1.28
1.29,1.29
0.88,0.88
1.87,1.87
1.48,1.48
0.88,0.88
0.69,0.69
0.63,0.63
1.23,1.23
0.64,0.64
1.75,1.75
0.56,0.56
0.6,0.6
0.75,0.75
1.26,1.26
1.17,1.17
1.87,1.87
1.33,1.33
1.89,1.89
1.15,1.15
