train_pred,train_truth
1.28,1.28
1.73,1.73
1.63,1.63
1.66,1.66
1.58,1.58
1.77,1.77
0.52,0.52
1.75,1.75
1.8,1.8
1.22,1.22
1.9,1.9
1.17,1.17
0.82,0.82
1.45,1.45
1.64,1.64
0.98,0.98
1.5,1.5
1.57,1.57
0.91,0.91
1.27,1.27
1.62,1.62
1.38,1.38
1.19,1.19
1.8,1.8
1.17,1.17
1.57,1.57
1.43,1.43
0.68,0.68
1.17,1.17
0.54,0.54
0.91,0.91
1.14,1.14
1.85,1.85
1.3,1.3
1.45,1.45
0.87,0.87
1.08,1.08
0.52,0.52
1.21,1.21
0.56,0.56
0.54,0.54
1.12,1.12
1.09,1.09
1.25,1.25
1.58,1.58
1.57,1.57
1.73,1.73
0.89,0.89
1.09,1.09
1.51,1.51
1.19,1.19
1.54,1.54
0.64,0.64
0.8,0.8
0.77,0.77
1.07,1.07
1.38,1.38
0.63,0.63
1.69,1.69
1.74,1.74
1.23,1.23
1.26,1.26
1.48,1.48
1.4,1.4
1.1,1.1
1.34,1.34
1.74,1.74
1.24,1.24
0.63,0.63
0.71,0.71
1.78,1.78
1.64,1.64
1.7,1.7
1.61,1.61
1.79,1.79
1.14,1.14
1.78,1.78
1.38,1.38
0.67,0.67
1.05,1.05
1.3,1.3
1.31,1.31
0.91,0.91
1.14,1.14
1.19,1.19
1.33,1.33
1.69,1.69
2.12,2.12
1.69,1.69
1.79,1.79
0.46,0.46
1.76,1.76
1.31,1.31
1.87,1.87
1.12,1.12
0.75,0.75
1.66,1.66
1.82,1.82
1.82,1.82
2.07,2.07
0.94,0.94
1.71,1.71
0.71,0.71
1.17,1.17
1.04,1.04
0.98,0.98
1.39,1.39
1.27,1.27
1.08,1.08
1.19,1.19
1.49,1.49
0.91,0.91
1.82,1.82
0.46,0.46
0.65,0.65
1.45,1.45
1.29,1.29
1.74,1.74
1.38,1.38
1.64,1.64
1.4,1.4
1.7,1.7
1.55,1.55
1.54,1.54
1.29,1.29
1.61,1.61
1.05,1.05
1.51,1.51
1.87,1.87
0.65,0.65
1.2,1.2
0.77,0.77
0.8,0.8
1.54,1.54
1.07,1.07
1.3,1.3
1.81,1.81
2.18,2.18
1.28,1.28
1.67,1.67
0.84,0.84
1.66,1.66
1.39,1.39
1.54,1.54
0.68,0.68
1.36,1.36
1.74,1.74
0.69,0.69
1.7,1.7
1.72,1.72
1.39,1.39
0.89,0.89
0.64,0.64
1.8,1.8
0.52,0.52
1.5,1.5
1.59,1.59
1.32,1.32
1.46,1.46
1.7,1.7
0.91,0.91
1.89,1.89
1.98,1.98
1.42,1.42
1.96,1.96
1.12,1.12
1.52,1.52
1.19,1.19
1.23,1.23
1.17,1.17
1.17,1.17
1.05,1.05
1.29,1.29
0.52,0.52
1.48,1.48
1.2,1.2
1.94,1.94
0.91,0.91
0.82,0.82
0.64,0.64
1.75,1.75
1.55,1.55
1.33,1.33
0.94,0.94
1.25,1.25
1.58,1.58
1.47,1.47
1.83,1.83
1.05,1.05
1.46,1.46
1.07,1.07
1.12,1.12
1.35,1.35
1.46,1.46
0.84,0.84
0.96,0.96
0.69,0.69
1.19,1.19
0.96,0.96
1.25,1.25
0.56,0.56
1.15,1.15
1.93,1.93
1.64,1.64
1.38,1.38
1.07,1.07
1.74,1.74
1.51,1.51
1.16,1.16
0.98,0.98
0.67,0.67
1.71,1.71
0.92,0.92
1.43,1.43
1.87,1.87
1.14,1.14
1.17,1.17
0.92,0.92
1.4,1.4
1.85,1.85
1.66,1.66
1.17,1.17
1.52,1.52
1.42,1.42
1.33,1.33
1.51,1.51
0.87,0.87
1.16,1.16
1.1,1.1
0.64,0.64
1.63,1.63
0.75,0.75
1.84,1.84
0.98,0.98
1.63,1.63
1.04,1.04
1.36,1.36
1.15,1.15
1.28,1.28
1.99,1.99
