train_pred,train_truth
1.615,1.51
0.46,0.46
1.4133333333333333,1.43
1.7424999999999997,1.78
1.7424999999999997,1.7
1.58,1.58
1.19,1.19
1.615,1.59
1.7424999999999997,1.77
1.216,1.28
0.75,0.75
0.83,0.8
1.615,1.57
1.8455555555555558,1.85
0.5975,0.6
2.12,2.12
1.8455555555555558,1.8
1.43,1.38
1.5300000000000002,1.52
1.615,1.61
1.7424999999999997,1.75
1.5300000000000002,1.46
1.3288888888888888,1.25
1.416,1.42
1.6866666666666668,1.66
1.205,1.24
1.216,1.17
1.2466666666666666,1.25
1.8455555555555558,1.9
1.2466666666666666,1.28
1.5300000000000002,1.62
1.6366666666666667,1.61
1.5300000000000002,1.44
1.216,1.13
1.755,1.73
1.49,1.49
1.85,1.81
0.9685714285714285,0.98
1.3288888888888888,1.36
1.5300000000000002,1.54
1.3288888888888888,1.32
0.605,0.56
1.5300000000000002,1.5
1.3466666666666667,1.39
1.7424999999999997,1.71
0.9685714285714285,0.98
1.23,1.19
1.4816666666666667,1.47
1.6866666666666668,1.63
1.6366666666666667,1.66
1.6866666666666668,1.76
1.1433333333333333,1.18
1.7424999999999997,1.82
0.9685714285714285,1.1
1.8455555555555558,1.94
1.615,1.64
0.5975,0.52
1.8455555555555558,1.79
1.205,1.17
0.605,0.65
1.5300000000000002,1.51
1.4275,1.36
1.3066666666666666,1.25
1.416,1.4
1.45,1.45
1.8455555555555558,1.87
1.4816666666666667,1.55
0.5975,0.64
1.14,1.14
0.83,0.85
1.8455555555555558,1.8
1.3288888888888888,1.34
0.625,0.56
1.4275,1.45
1.08,1.08
1.3466666666666667,1.34
1.615,1.7
1.8455555555555558,1.74
1.105,1.06
1.1433333333333333,1.03
0.9685714285714285,0.94
1.615,1.69
1.23,1.3
0.9685714285714285,0.92
0.625,0.69
1.43,1.46
1.8455555555555558,1.78
1.3288888888888888,1.31
0.605,0.65
1.5,1.5
1.3066666666666666,1.38
1.7424999999999997,1.63
1.7424999999999997,1.67
1.4816666666666667,1.39
1.7424999999999997,1.74
0.83,0.85
1.4133333333333333,1.43
1.216,1.33
0.9685714285714285,0.92
1.4275,1.45
0.83,0.8
1.615,1.64
1.3288888888888888,1.36
1.8455555555555558,1.93
1.3066666666666666,1.29
1.96,1.96
1.28,1.32
1.7424999999999997,1.74
1.73,1.73
0.605,0.56
1.5300000000000002,1.55
0.865,0.91
0.9333333333333332,0.88
1.2466666666666666,1.27
1.8455555555555558,1.89
1.4275,1.45
1.99,1.99
1.3288888888888888,1.31
1.5300000000000002,1.54
1.2466666666666666,1.27
1.615,1.66
1.28,1.24
1.2,1.2
1.5300000000000002,1.52
1.7424999999999997,1.72
1.7424999999999997,1.68
0.46,0.46
1.4816666666666667,1.54
1.7424999999999997,1.84
1.96,1.96
1.615,1.65
1.66,1.69
1.4816666666666667,1.52
1.6866666666666668,1.66
1.3466666666666667,1.28
1.1433333333333333,1.21
1.64,1.64
1.8455555555555558,1.87
0.9333333333333332,1.04
1.64,1.69
0.865,0.91
1.755,1.78
0.83,0.84
1.5300000000000002,1.58
1.1433333333333333,1.05
1.6866666666666668,1.7
0.865,0.82
1.4816666666666667,1.42
1.3288888888888888,1.38
1.4133333333333333,1.38
1.3466666666666667,1.3
0.9685714285714285,0.94
1.216,1.17
1.8455555555555558,1.85
1.3466666666666667,1.29
1.04,1.04
1.3288888888888888,1.33
1.64,1.59
0.83,0.84
1.615,1.58
1.6366666666666667,1.64
1.8455555555555558,1.83
1.6866666666666668,1.71
0.865,0.82
1.2466666666666666,1.12
1.1433333333333333,1.11
1.615,1.54
1.66,1.63
0.5975,0.52
1.43,1.45
1.8455555555555558,1.82
1.5300000000000002,1.58
1.416,1.55
1.7424999999999997,1.79
1.7424999999999997,1.79
0.88,0.88
1.416,1.38
1.105,1.15
1.8455555555555558,1.82
0.5975,0.63
1.1433333333333333,1.28
1.2466666666666666,1.29
0.9333333333333332,0.88
1.8455555555555558,1.87
1.3466666666666667,1.48
0.88,0.88
0.625,0.69
0.5975,0.63
1.23,1.23
0.5975,0.64
1.7424999999999997,1.75
0.625,0.56
0.5975,0.6
0.75,0.75
1.23,1.26
1.23,1.17
1.8455555555555558,1.87
1.416,1.33
1.85,1.89
1.15,1.15
