train_pred,train_truth
1.1739169608284865,1.3
1.148394081114981,0.74
1.0791339918840928,1.19
1.3082053074228748,1.04
1.3082053074228748,1.04
1.545162729783859,1.14
1.2668727922954732,0.96
1.2327828767369757,1.15
1.4171619808640565,1.46
1.2986832696835644,1.38
1.3738538288840434,1.81
1.0744068440817491,1.33
1.1897265962423826,0.88
1.6541194032250408,1.58
1.2185738421645969,1.57
1.1757872214446967,1.3
1.1143041655564836,0.69
1.2170180325783075,1.39
1.0672861207660436,1.17
1.2942659326251889,1.45
1.1897265962423826,0.88
1.22002834193411,1.19
1.1273057012924108,1.13
1.1802045585030723,1.28
1.2327828767369757,1.15
1.977745059378426,1.87
2.21470248173941,2.54
1.2031631989418528,1.04
1.1527852899346058,1.96
1.2668727922954732,0.96
1.212024645524852,1.98
1.5423644188439933,1.99
1.545162729783859,1.14
1.1165478658544505,1.17
1.22002834193411,1.19
1.1028297341201911,1.2
1.0791339918840928,1.19
1.099494326658922,0.56
1.5802880434522388,0.85
1.099494326658922,0.56
1.217237410171407,1.4
1.150221218592388,1.26
1.2031631989418528,1.04
1.2923956720089786,1.49
1.148394081114981,0.74
1.5740099757060733,2.18
1.1143041655564836,0.69
1.4555312645255811,2.07
1.5802880434522388,0.85
1.1273057012924108,1.13
1.0672861207660436,1.17
1.335716121351899,1.69
1.1165478658544505,1.17
1.337052553345089,1.96
