train_pred,train_truth
1.3801745,1.3
0.67205894,0.74
1.156912,1.19
1.025449,1.04
1.025449,1.04
1.1272082,1.14
1.0695553,0.96
1.1164441,1.15
1.4319001,1.46
1.4095635,1.38
1.6740426,1.81
1.2939241,1.33
0.9619779,0.88
1.5475272,1.58
1.6827859,1.57
1.3066939,1.3
0.70818526,0.69
1.2233436,1.39
1.156912,1.17
1.4369684,1.45
0.9619779,0.88
1.2109398,1.19
1.1783893,1.13
1.279289,1.28
1.1164441,1.15
1.9841144,1.87
2.2776504,2.54
1.0266813,1.04
1.8033131,1.96
1.0695553,0.96
2.0302143,1.98
1.8340989,1.99
1.1272082,1.14
1.1705614,1.17
1.2109398,1.19
1.2210809,1.2
1.156912,1.19
0.61968523,0.56
0.91150945,0.85
0.61968523,0.56
1.4280616,1.4
1.2487406,1.26
1.0266813,1.04
1.4086577,1.49
0.67205894,0.74
2.0953372,2.18
0.70818526,0.69
2.0953372,2.07
0.91150945,0.85
1.1783893,1.13
1.156912,1.17
1.642137,1.69
1.1705614,1.17
1.9204631,1.96
