train_pred,train_truth
1.3,1.3
0.74,0.74
1.19,1.19
1.04,1.04
1.04,1.04
1.14,1.14
0.96,0.96
1.15,1.15
1.46,1.46
1.38,1.38
1.81,1.81
1.33,1.33
0.88,0.88
1.58,1.58
1.57,1.57
1.3,1.3
0.69,0.69
1.39,1.39
1.17,1.17
1.45,1.45
0.88,0.88
1.19,1.19
1.13,1.13
1.28,1.28
1.15,1.15
1.87,1.87
2.54,2.54
1.04,1.04
1.96,1.96
0.96,0.96
1.98,1.98
1.99,1.99
1.14,1.14
1.17,1.17
1.19,1.19
1.2,1.2
1.19,1.19
0.56,0.56
0.85,0.85
0.56,0.56
1.4,1.4
1.26,1.26
1.04,1.04
1.49,1.49
0.74,0.74
2.18,2.18
0.69,0.69
2.07,2.07
0.85,0.85
1.13,1.13
1.17,1.17
1.69,1.69
1.17,1.17
1.96,1.96
