train_pred,train_truth
1.7233333333333334,1.76
1.405,1.38
1.85,1.83
1.707142857142857,1.78
0.69,0.69
0.88,0.88
0.91,0.91
1.625,1.54
1.6475,1.66
1.75,1.79
1.6366666666666667,1.66
1.04,1.04
1.1366666666666667,0.96
1.82,1.79
1.5933333333333335,1.64
1.2149999999999999,1.2
1.8,1.89
1.63,1.45
1.707142857142857,1.7
1.55,1.59
1.6366666666666667,1.64
1.7349999999999999,1.48
1.262,1.33
1.58,1.54
1.85,1.87
1.625,1.66
1.3214285714285714,1.31
1.625,1.64
1.707142857142857,1.7
1.92,1.9
1.7233333333333334,1.71
1.92,1.94
1.33,1.4
1.5350000000000001,1.58
1.262,1.23
1.225,1.2
1.04,1.04
1.42,1.42
1.8566666666666667,1.87
1.14,1.14
1.82,1.85
0.88,0.88
1.5933333333333335,1.55
1.835,1.85
1.2566666666666666,1.19
2.07,2.07
1.3214285714285714,1.25
1.625,1.58
1.3900000000000001,1.39
1.4919999999999998,1.51
1.845,1.73
1.19,1.19
1.19,1.19
1.262,1.22
1.5350000000000001,1.52
0.91,0.91
1.12,1.12
1.365,1.33
1.7233333333333334,1.7
1.91,1.93
2.07,1.96
1.3900000000000001,1.29
1.58,1.58
1.5350000000000001,1.5
1.3900000000000001,1.34
1.625,1.38
1.7349999999999999,1.99
1.17,1.17
1.72,1.69
1.5933333333333335,1.59
0.74,0.74
1.63,1.81
1.625,1.7
0.56,0.56
1.3900000000000001,1.45
1.6475,1.63
1.8,1.73
1.72,1.74
1.625,1.64
1.2149999999999999,1.23
1.707142857142857,1.63
1.81,1.8
1.75,1.74
1.17,1.17
1.04,1.04
1.75,1.75
1.81,1.82
1.4919999999999998,1.42
1.55,1.51
1.625,1.61
0.56,0.56
1.58,1.62
1.75,1.74
1.405,1.5
2.07,2.18
1.3214285714285714,1.31
1.355,1.28
1.17,1.17
1.625,1.66
1.8,1.78
1.14,1.14
1.2566666666666666,1.19
1.355,1.43
1.6366666666666667,1.61
1.2175,1.13
1.4919999999999998,1.54
1.81,1.8
1.3900000000000001,1.57
1.17,1.17
1.365,1.4
1.3214285714285714,1.36
1.405,1.3
1.5350000000000001,1.54
1.262,1.25
1.3214285714285714,1.36
1.225,1.25
1.6475,1.66
1.81,1.82
1.17,1.17
1.42,1.38
1.3900000000000001,1.35
1.2175,1.33
1.12,1.12
1.15,1.15
1.707142857142857,1.72
1.4919999999999998,1.52
0.82,0.82
1.5833333333333333,1.57
1.1366666666666667,1.49
1.262,1.28
1.3900000000000001,1.34
1.6475,1.64
1.405,1.42
1.625,1.57
1.475,1.45
1.75,1.67
1.625,1.65
1.2175,1.13
1.405,1.4
1.42,1.46
0.82,0.82
1.33,1.26
1.1366666666666667,0.96
1.3214285714285714,1.34
1.17,1.17
1.8566666666666667,1.83
1.8566666666666667,1.87
1.3214285714285714,1.32
0.74,0.74
1.75,1.79
1.15,1.15
1.17,1.17
1.707142857142857,1.68
1.475,1.5
1.91,1.89
1.2566666666666666,1.39
1.04,1.04
1.2175,1.28
1.4919999999999998,1.47
1.405,1.43
1.5833333333333333,1.55
1.72,1.73
1.707142857142857,1.74
0.69,0.69
1.625,1.87
1.17,1.17
1.75,1.77
1.845,1.96
1.835,1.82
1.5833333333333333,1.63
