train_pred,train_truth
1.76,1.76
1.38,1.38
1.83,1.83
1.78,1.78
0.69,0.69
0.88,0.88
0.91,0.91
1.54,1.54
1.66,1.66
1.79,1.79
1.66,1.66
1.04,1.04
0.96,0.96
1.79,1.79
1.64,1.64
1.2,1.2
1.89,1.89
1.45,1.45
1.7,1.7
1.59,1.59
1.64,1.64
1.48,1.48
1.33,1.33
1.54,1.54
1.87,1.87
1.66,1.66
1.31,1.31
1.64,1.64
1.7,1.7
1.9,1.9
1.71,1.71
1.94,1.94
1.4,1.4
1.58,1.58
1.23,1.23
1.2,1.2
1.04,1.04
1.42,1.42
1.87,1.87
1.14,1.14
1.85,1.85
0.88,0.88
1.55,1.55
1.85,1.85
1.19,1.19
2.07,2.07
1.25,1.25
1.58,1.58
1.39,1.39
1.51,1.51
1.73,1.73
1.19,1.19
1.19,1.19
1.22,1.22
1.52,1.52
0.91,0.91
1.12,1.12
1.33,1.33
1.7,1.7
1.93,1.93
1.96,1.96
1.29,1.29
1.58,1.58
1.5,1.5
1.34,1.34
1.38,1.38
1.99,1.99
1.17,1.17
1.69,1.69
1.59,1.59
0.74,0.74
1.81,1.81
1.7,1.7
0.56,0.56
1.45,1.45
1.63,1.63
1.73,1.73
1.74,1.74
1.64,1.64
1.23,1.23
1.63,1.63
1.8,1.8
1.74,1.74
1.17,1.17
1.04,1.04
1.75,1.75
1.82,1.82
1.42,1.42
1.51,1.51
1.61,1.61
0.56,0.56
1.62,1.62
1.74,1.74
1.5,1.5
2.18,2.18
1.31,1.31
1.28,1.28
1.17,1.17
1.66,1.66
1.78,1.78
1.14,1.14
1.19,1.19
1.43,1.43
1.61,1.61
1.13,1.13
1.54,1.54
1.8,1.8
1.57,1.57
1.17,1.17
1.4,1.4
1.36,1.36
1.3,1.3
1.54,1.54
1.25,1.25
1.36,1.36
1.25,1.25
1.66,1.66
1.82,1.82
1.17,1.17
1.38,1.38
1.35,1.35
1.33,1.33
1.12,1.12
1.15,1.15
1.72,1.72
1.52,1.52
0.82,0.82
1.57,1.57
1.49,1.49
1.28,1.28
1.34,1.34
1.64,1.64
1.42,1.42
1.57,1.57
1.45,1.45
1.67,1.67
1.65,1.65
1.13,1.13
1.4,1.4
1.46,1.46
0.82,0.82
1.26,1.26
0.96,0.96
1.34,1.34
1.17,1.17
1.83,1.83
1.87,1.87
1.32,1.32
0.74,0.74
1.79,1.79
1.15,1.15
1.17,1.17
1.68,1.68
1.5,1.5
1.89,1.89
1.39,1.39
1.04,1.04
1.28,1.28
1.47,1.47
1.43,1.43
1.55,1.55
1.73,1.73
1.74,1.74
0.69,0.69
1.87,1.87
1.17,1.17
1.77,1.77
1.96,1.96
1.82,1.82
1.63,1.63
