train_pred,train_truth
1.7371207,1.76
1.3750683,1.38
1.8607953,1.83
1.7329651,1.78
0.6733228,0.69
0.9178466,0.88
0.9159359,0.91
1.548565,1.54
1.6584133,1.66
1.7301904,1.79
1.6823752,1.66
1.0186356,1.04
0.9657018,0.96
1.7854172,1.79
1.6643821,1.64
1.2164534,1.2
1.765379,1.89
1.3888884,1.45
1.723328,1.7
1.5943359,1.59
1.6494851,1.64
1.4714284,1.48
1.3090425,1.33
1.5442882,1.54
1.8256301,1.87
1.66047,1.66
1.3389038,1.31
1.6459783,1.64
1.6895369,1.7
1.8952315,1.9
1.659355,1.71
1.8980002,1.94
1.4002408,1.4
1.5936353,1.58
1.2311558,1.23
1.1547513,1.2
1.0764856,1.04
1.4530704,1.42
1.8978368,1.87
1.147088,1.14
1.8784255,1.85
0.9178466,0.88
1.615934,1.55
1.7796402,1.85
1.2553154,1.19
2.0597415,2.07
1.27722,1.25
1.5828611,1.58
1.3855687,1.39
1.5021211,1.51
1.7013029,1.73
1.2068478,1.19
1.2068478,1.19
1.256397,1.22
1.5343938,1.52
0.9159359,0.91
1.1170802,1.12
1.3405421,1.33
1.6682538,1.7
1.8543162,1.93
1.9686946,1.96
1.2716285,1.29
1.582437,1.58
1.4917912,1.5
1.3428153,1.34
1.5270897,1.38
1.9335401,1.99
1.1235789,1.17
1.692302,1.69
1.6076903,1.59
0.75751215,0.74
1.7709343,1.81
1.6675309,1.7
0.5613282,0.56
1.4105107,1.45
1.6728182,1.63
1.69705,1.73
1.7214077,1.74
1.6494184,1.64
1.2801396,1.23
1.6430231,1.63
1.8055425,1.8
1.7321677,1.74
1.1506473,1.17
1.0186356,1.04
1.7600001,1.75
1.8223485,1.82
1.4351805,1.42
1.5347475,1.51
1.6145122,1.61
0.5613282,0.56
1.6357563,1.62
1.726209,1.74
1.453324,1.5
2.084575,2.18
1.3151054,1.31
1.385516,1.28
1.1506473,1.17
1.6660453,1.66
1.7578688,1.78
1.147088,1.14
1.2553154,1.19
1.4017141,1.43
1.6203231,1.61
1.1484272,1.13
1.4782293,1.54
1.8142159,1.8
1.6179122,1.57
1.1639509,1.17
1.4295328,1.4
1.3634137,1.36
1.3989754,1.3
1.5809385,1.54
1.2460333,1.25
1.3516006,1.36
1.1639291,1.25
1.6583357,1.66
1.7705141,1.82
1.1894159,1.17
1.39274,1.38
1.3323586,1.35
1.2873838,1.33
1.1170802,1.12
1.1397063,1.15
1.7301131,1.72
1.4829162,1.52
0.84087425,0.82
1.5950677,1.57
1.4337353,1.49
1.2733636,1.28
1.3723618,1.34
1.6631002,1.64
1.3881302,1.42
1.5947661,1.57
1.531203,1.45
1.6352923,1.67
1.6854119,1.65
1.1484272,1.13
1.4063308,1.4
1.573292,1.46
0.84087425,0.82
1.3457437,1.26
0.9657018,0.96
1.3213304,1.34
1.1894159,1.17
1.7690496,1.83
1.8642958,1.87
1.3166435,1.32
0.75751215,0.74
1.7819258,1.79
1.1397063,1.15
1.1235789,1.17
1.6701156,1.68
1.5514182,1.5
1.9012771,1.89
1.3932325,1.39
1.0764856,1.04
1.2560358,1.28
1.4478774,1.47
1.4565268,1.43
1.5235405,1.55
1.7323139,1.73
1.7452537,1.74
0.6733228,0.69
1.7585162,1.87
1.1639509,1.17
1.7502574,1.77
1.942198,1.96
1.8289069,1.82
1.658916,1.63
