train_pred,train_truth
1.252748,1.25
1.8097813,1.81
1.3804383,1.38
1.7593048,1.76
0.73995364,0.74
1.190013,1.19
1.9830443,1.98
1.929584,1.93
0.8197751,0.82
1.9894395,1.99
1.7017379,1.7
1.5040308,1.51
0.73995364,0.74
1.5177424,1.52
1.6595874,1.66
1.0900428,1.09
0.8819442,0.88
1.8009534,1.8
1.8992071,1.9
2.1781304,2.18
1.886213,1.89
0.8197751,0.82
0.9088027,0.91
1.8296348,1.83
1.5792918,1.58
1.869349,1.87
1.1696458,1.17
1.6878203,1.69
0.96034914,0.96
1.1696458,1.17
1.547197,1.55
1.1498843,1.15
1.4282433,1.43
1.6294166,1.63
1.28017,1.28
1.8253349,1.82
1.1978344,1.2
1.9619946,1.96
1.039501,1.04
1.4350568,1.43
1.4612794,1.46
1.4003364,1.4
1.7081348,1.71
1.2999247,1.3
1.8700168,1.87
1.5503082,1.55
1.4636688,1.46
1.039501,1.04
1.5394065,1.54
1.319823,1.32
2.0697803,2.07
1.1305017,1.13
1.1498843,1.15
1.8191129,1.82
1.3026385,1.3
1.7904773,1.79
1.2911645,1.29
1.8705469,1.87
1.1709847,1.17
1.8201292,1.82
1.2751449,1.28
0.96034914,0.96
1.7825698,1.78
0.55994505,0.56
1.6415864,1.64
1.5709623,1.57
1.6883698,1.69
1.1919885,1.19
1.4492925,1.45
1.281362,1.28
1.1919885,1.19
1.8489412,1.85
1.6336166,1.63
1.1905864,1.19
1.8724489,1.87
1.1305017,1.13
1.4161594,1.42
1.3797269,1.38
0.8819442,0.88
1.190013,1.19
0.55994505,0.56
1.3812954,1.38
1.1401416,1.14
1.8343396,1.83
1.7231536,1.73
1.9553641,1.96
2.5386665,2.54
1.3290521,1.33
1.1401416,1.14
1.7424136,1.74
1.1709847,1.17
1.1905864,1.19
1.2615684,1.26
1.0900428,1.09
1.2975724,1.3
1.7298542,1.73
1.7306582,1.73
1.8669477,1.87
1.402863,1.4
0.9088027,0.91
1.7979263,1.8
