train_pred,train_truth
1.38,1.38
1.81,1.81
1.12,1.12
0.56,0.56
1.29,1.28
1.1949999999999998,1.19
1.51,1.51
1.78,1.78
1.5366666666666668,1.54
1.92,1.89
0.91,0.91
1.3,1.3
1.8083333333333333,1.8
2.1500000000000004,2.18
1.275,1.26
1.8083333333333333,1.82
1.71,1.69
1.5366666666666668,1.55
1.3050000000000002,1.33
0.96,0.96
1.87,1.87
1.92,1.93
1.8550000000000002,1.87
1.46,1.46
0.69,0.69
1.8083333333333333,1.78
1.6475,1.63
1.6475,1.66
1.8083333333333333,1.83
1.8550000000000002,1.85
1.17,1.17
1.49,1.49
1.1949999999999998,1.2
1.6475,1.64
1.58,1.58
1.275,1.29
1.41,1.39
1.9725,1.96
1.1949999999999998,1.19
1.33,1.34
1.3050000000000002,1.28
1.41,1.43
1.1949999999999998,1.2
1.7,1.7
1.8550000000000002,1.87
1.72,1.74
1.8550000000000002,1.83
1.8083333333333333,1.8
1.8083333333333333,1.82
1.73,1.73
1.72,1.69
1.6475,1.66
1.14,1.14
0.88,0.88
1.92,1.94
1.09,1.09
0.88,0.88
0.82,0.82
1.78,1.76
1.9725,1.98
1.6,1.57
1.04,1.04
1.9725,1.99
1.29,1.3
0.96,0.96
2.1500000000000004,2.12
1.78,1.8
1.5366666666666668,1.52
1.72,1.73
1.44,1.42
1.3,1.3
1.04,1.04
0.69,0.69
1.15,1.15
0.56,0.56
0.82,0.82
1.9725,1.96
1.86,1.87
1.86,1.85
1.45,1.45
1.2650000000000001,1.25
2.07,2.07
1.6,1.63
1.44,1.46
1.4,1.4
1.38,1.38
1.33,1.32
1.71,1.73
1.2650000000000001,1.28
0.91,0.91
1.13,1.13
